avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-0.7351498815140535,-118.37523159838413,-95.16853269909764,-7.468751159831667,-11.867099382800404,-0.29560474189665686,-0.12341019657924157,-0.7351498815140535
-0.23446799715130115,-22.96125526013075,-18.943367995055223,-1.4024145772571566,-4.820859264319879,-0.06272943704594701,0.3311880796341593,-0.23446799715130115
-0.20241068330320064,-16.852155089942578,-14.062875801592458,-1.0140033688442163,-4.36970746917414,-0.04781905788459011,0.3602947840517291,-0.20241068330320064
-0.18183405435592262,-12.930906790744757,-10.930234139199378,-0.7646938555036127,-4.080126653651061,-0.038248532390151455,0.3789775052402955,-0.18183405435592262
-0.1662056570110096,-9.952633397909207,-8.550924643725175,-0.5753378562125202,-3.860183724221052,-0.030979510063416357,0.393167438439133,-0.1662056570110096
-0.153382451241254,-7.508939926847731,-6.598685103288219,-0.4199699775325141,-3.6797190623981395,-0.02501522805909351,0.40481037464378533,-0.153382451241254
-0.14237864681000859,-5.411966242709127,-4.92343614513927,-0.28664623754196117,-3.5248593587401187,-0.01989717927107848,0.414801370288855,-0.14237864681000859
-0.1326546718452671,-3.5588871795820864,-3.44303188763595,-0.16882910275241603,-3.3880110631504587,-0.015374400027413665,0.4236303341379065,-0.1326546718452671
-0.1238813051816977,-1.8869636980483726,-2.1073508098380316,-0.0625296802932036,-3.264540951509285,-0.011293764198246098,0.4315961852829365,-0.1238813051816977
-0.11584201910375562,-0.3549325310060567,-0.8834281465006306,0.0348755120166262,-3.1514017670180485,-0.007554561213968719,0.4388955218620307,-0.11584201910375562
-0.10838631385980058,1.0658867675334385,0.2516485917532236,0.1252099516735805,-3.046475483399088,-0.004086791187152397,0.4456649913749351,-0.10838631385980058
-0.10140503360327653,2.3962958156948275,1.314497586331731,0.20979618723762372,-2.9482259190385065,-0.0008396839544721341,0.45200370277931873,-0.10140503360327653
-0.09481627468033874,3.6519028340549475,2.3175880710920893,0.2896265756265577,-2.8555004202661873,0.0022248552083934114,0.45798602117808684,-0.09481627468033874
-0.08855684692758892,4.844749849584613,3.2705402874753045,0.36546673830953025,-2.767409693743713,0.005136217076354477,0.46366932060503546,-0.08855684692758892
-0.08257684549615245,5.984347132613948,4.180951884694986,0.4379213298982443,-2.683251414183852,0.007917613208003785,0.46909891258227404,-0.08257684549615245
-0.07683606090994917,7.078357325070112,5.054944462179037,0.5074775344177854,-2.6024597020683946,0.010587745686025996,0.474311305637641,-0.07683606090994917
-0.07130152462736275,8.133063178033046,5.897537239901739,0.5745348036484708,-2.52457058163181,0.013161948716469238,0.479336433832376,-0.07130152462736275
-0.06594578260158418,9.153696555994827,6.712909896228078,0.6394257749268981,-2.44919768417956,0.015652991623967986,0.48419922429634776,-0.06594578260158418
-0.06074565060456408,10.144675632361787,7.50459206076278,0.7024313518270678,-2.3760147314042004,0.018071657770859388,0.4889207273420117,-0.06074565060456408
-0.05568129717969068,11.109779649385358,8.275602928115774,0.763791815242871,-2.3047426295147435,0.02042717109083935,0.493518949105144,-0.05568129717969068
-0.05073555473377311,12.052280202027642,9.028556139122514,0.8237151703006383,-2.2351397740360586,0.022727516511309352,0.4980094770445983,-0.05073555473377311
