avg,fft1,fft2,max,min,normalized_fft1
-2.4864746875,22.536191953229366,17.379446375307168,1.4588125,-46.64509375,0.03125
-2.364589375,43.89038390645874,34.095215406801664,2.840625,-45.142187500000006,0.0625
-2.2427040624999997,65.24457585968811,50.81098443829616,4.2224375,-43.63928125,0.09375
-2.1208187499999998,86.59876781291747,67.52675346979066,5.60425,-42.136375,0.125
-1.9989334374999999,107.95295976614683,84.24252250128515,6.986062500000001,-40.633468750000006,0.15625
-1.877048125,129.3071517193762,100.95829153277965,8.367875,-39.1305625,0.1875
-1.7551628124999998,150.66134367260557,117.67406056427416,9.7496875,-37.62765625,0.21875
-1.6332774999999997,172.01553562583493,134.38982959576865,11.1315,-36.124750000000006,0.25
-1.5113921874999998,193.3697275790643,151.10559862726313,12.513312500000001,-34.621843750000004,0.28125
-1.389506875,214.72391953229365,167.82136765875762,13.895125000000002,-33.1189375,0.3125
-1.2676215624999998,236.07811148552304,184.53713669025214,15.2769375,-31.616031250000002,0.34375
-1.14573625,257.43230343875246,201.25290572174663,16.65875,-30.113125000000004,0.375
-1.0238509374999998,278.7864953919818,217.96867475324112,18.040562500000004,-28.61021875,0.40625
-0.9019656249999999,300.1406873452112,234.68444378473563,19.422375000000002,-27.107312500000003,0.4375
-0.7800803124999998,321.49487929844054,251.40021281623012,20.804187500000005,-25.60440625,0.46875
-0.6581949999999999,342.8490712516699,268.1159818477246,22.186000000000003,-24.1015,0.5
-0.5363096874999997,364.20326320489926,284.8317508792191,23.567812500000002,-22.598593750000003,0.53125
-0.41442437499999984,385.5574551581286,301.54751991071356,24.949625000000005,-21.0956875,0.5625
-0.29253906249999995,406.911647111358,318.2632889422081,26.331437500000003,-19.59278125,0.59375
-0.17065375000000005,428.26583906458734,334.97905797370254,27.713250000000006,-18.089875,0.625
-0.048768437499999706,449.62003101781676,351.69482700519706,29.095062500000004,-16.58696875,0.65625
0.07311687500000019,470.9742229710461,368.4105960366916,30.476875000000003,-15.084062500000002,0.6875
0.1950021875000001,492.3284149242755,385.12636506818603,31.858687500000006,-13.58115625,0.71875
0.3168875,513.6826068775049,401.84213409968055,33.2405,-12.078250000000004,0.75
0.4387728124999999,535.0367988307343,418.55790313117507,34.6223125,-10.575343750000002,0.78125
0.5606581250000002,556.3909907839636,435.2736721626695,36.004125,-9.0724375,0.8125
0.6825434375000001,577.745182737193,451.98944119416404,37.385937500000004,-7.569531249999997,0.84375
0.80442875,599.0993746904223,468.70521022565856,38.76775,-6.066625000000002,0.875
0.9263140624999999,620.4535666436517,485.420979257153,40.1495625,-4.56371875,0.90625
1.0481993750000003,641.8077585968811,502.13674828864754,41.531375000000004,-3.0608124999999973,0.9375
1.1700846875000002,663.1619505501104,518.852517320142,42.9131875,-1.557906250000002,0.96875
