avg,fft1,fft2,max,min,normalized_fft1,normalized_paa,paa
-2.577888671875,6.520547988307342,4.842619601686296,0.42245312500000004,-47.772273437500004,0.0078125,0.0078125,-2.577888671875
-2.54741734375,11.859095976614684,9.02156185955992,0.76790625,-47.396546875000006,0.015625,0.015625,-2.54741734375
-2.516946015625,17.197643964922026,13.200504117433544,1.113359375,-47.02082031250001,0.0234375,0.0234375,-2.516946015625
-2.4864746875,22.536191953229366,17.379446375307168,1.4588125,-46.64509375,0.03125,0.03125,-2.4864746875
-2.456003359375,27.874739941536706,21.55838863318079,1.8042656250000002,-46.2693671875,0.0390625,0.0390625,-2.456003359375
-2.42553203125,33.21328792984406,25.737330891054416,2.14971875,-45.893640625,0.046875,0.046875,-2.42553203125
-2.395060703125,38.5518359181514,29.916273148928042,2.495171875,-45.517914062500004,0.0546875,0.0546875,-2.395060703125
-2.364589375,43.89038390645874,34.095215406801664,2.840625,-45.142187500000006,0.0625,0.0625,-2.364589375
-2.334118046875,49.22893189476608,38.274157664675286,3.1860781250000003,-44.7664609375,0.0703125,0.0703125,-2.334118046875
-2.3036467187499996,54.56747988307342,42.45309992254891,3.5315312500000005,-44.390734375,0.078125,0.078125,-2.3036467187499996
-2.2731753906249996,59.906027871380765,46.63204218042254,3.876984375,-44.0150078125,0.0859375,0.0859375,-2.2731753906249996
-2.2427040624999997,65.24457585968811,50.81098443829616,4.2224375,-43.63928125,0.09375,0.09375,-2.2427040624999997
-2.2122327343749997,70.58312384799545,54.98992669616978,4.567890625,-43.263554687500005,0.1015625,0.1015625,-2.2122327343749997
-2.1817614062499997,75.92167183630279,59.16886895404341,4.91334375,-42.887828125000006,0.109375,0.109375,-2.1817614062499997
-2.1512900781249997,81.26021982461013,63.34781121191703,5.258796875000001,-42.5121015625,0.1171875,0.1171875,-2.1512900781249997
-2.1208187499999998,86.59876781291747,67.52675346979066,5.60425,-42.136375,0.125,0.125,-2.1208187499999998
-2.090347421875,91.93731580122481,71.70569572766429,5.949703125,-41.7606484375,0.1328125,0.1328125,-2.090347421875
-2.05987609375,97.27586378953215,75.8846379855379,6.295156250000001,-41.384921875,0.140625,0.140625,-2.05987609375
-2.029404765625,102.61441177783949,80.06358024341154,6.640609375,-41.009195312500005,0.1484375,0.1484375,-2.029404765625
-1.9989334374999999,107.95295976614683,84.24252250128515,6.986062500000001,-40.633468750000006,0.15625,0.15625,-1.9989334374999999
-1.9684621093749999,113.29150775445419,88.42146475915878,7.331515625000001,-40.2577421875,0.1640625,0.1640625,-1.9684621093749999
-1.93799078125,118.63005574276153,92.60040701703241,7.67696875,-39.882015625,0.171875,0.171875,-1.93799078125
-1.907519453125,123.96860373106887,96.77934927490602,8.022421875000001,-39.5062890625,0.1796875,0.1796875,-1.907519453125
-1.877048125,129.3071517193762,100.95829153277965,8.367875,-39.1305625,0.1875,0.1875,-1.877048125
-1.846576796875,134.64569970768355,105.13723379065328,8.713328125,-38.754835937500005,0.1953125,0.1953125,-1.846576796875
-1.8161054687499998,139.9842476959909,109.3161760485269,9.058781250000001,-38.379109375,0.203125,0.203125,-1.8161054687499998
-1.7856341406249998,145.32279568429823,113.49511830640053,9.404234375000001,-38.0033828125,0.2109375,0.2109375,-1.7856341406249998
-1.7551628124999998,150.66134367260557,117.67406056427416,9.7496875,-37.62765625,0.21875,0.21875,-1.7551628124999998
-1.7246914843749999,155.9998916609129,121.85300282214777,10.095140625,-37.2519296875,0.2265625,0.2265625,-1.7246914843749999
-1.6942201562499997,161.33843964922025,126.0319450800214,10.440593750000001,-36.876203125,0.234375,0.234375,-1.6942201562499997
-1.6637488281249997,166.6769876375276,130.21088733789503,10.786046875,-36.500476562500005,0.2421875,0.2421875,-1.6637488281249997
-1.6332774999999997,172.01553562583493,134.38982959576865,11.1315,-36.124750000000006,0.25,0.25,-1.6332774999999997
-1.6028061718749997,177.35408361414227,138.56877185364226,11.476953125000001,-35.7490234375,0.2578125,0.2578125,-1.6028061718749997
-1.5723348437499998,182.6926316024496,142.7477141115159,11.82240625,-35.373296875,0.265625,0.265625,-1.5723348437499998
-1.5418635156249998,188.03117959075695,146.92665636938952,12.167859375,-34.9975703125,0.2734375,0.2734375,-1.5418635156249998
-1.5113921874999998,193.3697275790643,151.10559862726313,12.513312500000001,-34.621843750000004,0.28125,0.28125,-1.5113921874999998
-1.4809208593749998,198.70827556737163,155.28454088513678,12.858765625,-34.246117187500005,0.2890625,0.2890625,-1.4809208593749998
-1.4504495312499999,204.04682355567897,159.4634831430104,13.20421875,-33.870390625,0.296875,0.296875,-1.4504495312499999
-1.419978203125,209.3853715439863,163.642425400884,13.549671875000001,-33.4946640625,0.3046875,0.3046875,-1.419978203125
-1.389506875,214.72391953229365,167.82136765875762,13.895125000000002,-33.1189375,0.3125,0.3125,-1.389506875
-1.359035546875,220.06246752060102,172.00030991663127,14.240578125,-32.7432109375,0.3203125,0.3203125,-1.359035546875
-1.3285642187499997,225.40101550890836,176.17925217450488,14.586031250000001,-32.367484375000004,0.328125,0.328125,-1.3285642187499997
-1.2980928906249998,230.7395634972157,180.3581944323785,14.931484375000002,-31.9917578125,0.3359375,0.3359375,-1.2980928906249998
-1.2676215624999998,236.07811148552304,184.53713669025214,15.2769375,-31.616031250000002,0.34375,0.34375,-1.2676215624999998
-1.2371502343749998,241.41665947383038,188.71607894812576,15.622390625000001,-31.240304687500004,0.3515625,0.3515625,-1.2371502343749998
-1.2066789062499998,246.75520746213772,192.89502120599937,15.967843750000002,-30.864578125,0.359375,0.359375,-1.2066789062499998
-1.1762075781249999,252.09375545044506,197.073963463873,16.313296875000002,-30.488851562500003,0.3671875,0.3671875,-1.1762075781249999
-1.14573625,257.43230343875246,201.25290572174663,16.65875,-30.113125000000004,0.375,0.375,-1.14573625
-1.115264921875,262.77085142705977,205.43184797962024,17.004203125000004,-29.7373984375,0.3828125,0.3828125,-1.115264921875
-1.08479359375,268.10939941536714,209.6107902374939,17.349656250000002,-29.361671875000003,0.390625,0.390625,-1.08479359375
-1.0543222656249998,273.44794740367445,213.7897324953675,17.695109375000005,-28.9859453125,0.3984375,0.3984375,-1.0543222656249998
-1.0238509374999998,278.7864953919818,217.96867475324112,18.040562500000004,-28.61021875,0.40625,0.40625,-1.0238509374999998
-0.9933796093749998,284.1250433802891,222.14761701111476,18.386015625000002,-28.234492187500003,0.4140625,0.4140625,-0.9933796093749998
-0.9629082812499998,289.4635913685965,226.32655926898838,18.731468750000005,-27.858765625,0.421875,0.421875,-0.9629082812499998
-0.9324369531249999,294.8021393569038,230.505501526862,19.076921875000004,-27.4830390625,0.4296875,0.4296875,-0.9324369531249999
-0.9019656249999999,300.1406873452112,234.68444378473563,19.422375000000002,-27.107312500000003,0.4375,0.4375,-0.9019656249999999
-0.8714942968749999,305.4792353335185,238.86338604260925,19.767828125000005,-26.7315859375,0.4453125,0.4453125,-0.8714942968749999
-0.8410229687499999,310.81778332182586,243.04232830048286,20.113281250000004,-26.355859375,0.453125,0.453125,-0.8410229687499999
-0.810551640625,316.15633131013317,247.22127055835648,20.458734375000002,-25.980132812500003,0.4609375,0.4609375,-0.810551640625
-0.7800803124999998,321.49487929844054,251.40021281623012,20.804187500000005,-25.60440625,0.46875,0.46875,-0.7800803124999998
-0.7496089843749998,326.83342728674785,255.57915507410374,21.149640625000004,-25.2286796875,0.4765625,0.4765625,-0.7496089843749998
-0.7191376562499998,332.1719752750552,259.75809733197735,21.495093750000002,-24.852953125000003,0.484375,0.484375,-0.7191376562499998
-0.6886663281249998,337.51052326336253,263.93703958985094,21.840546875000005,-24.4772265625,0.4921875,0.4921875,-0.6886663281249998
-0.6581949999999999,342.8490712516699,268.1159818477246,22.186000000000003,-24.1015,0.5,0.5,-0.6581949999999999
-0.6277236718749999,348.18761923997727,272.2949241055982,22.531453125000002,-23.725773437500003,0.5078125,0.5078125,-0.6277236718749999
-0.5972523437499997,353.5261672282846,276.4738663634718,22.876906250000005,-23.350046875,0.515625,0.515625,-0.5972523437499997
-0.5667810156249997,358.86471521659195,280.65280862134546,23.222359375000003,-22.9743203125,0.5234375,0.5234375,-0.5667810156249997
-0.5363096874999997,364.20326320489926,284.8317508792191,23.567812500000002,-22.598593750000003,0.53125,0.53125,-0.5363096874999997
-0.5058383593749998,369.5418111932066,289.0106931370927,23.913265625000005,-22.2228671875,0.5390625,0.5390625,-0.5058383593749998
-0.4753670312499998,374.88035918151394,293.18963539496633,24.258718750000003,-21.847140625,0.546875,0.546875,-0.4753670312499998
-0.4448957031249998,380.2189071698213,297.36857765284,24.604171875000002,-21.471414062500003,0.5546875,0.5546875,-0.4448957031249998
-0.41442437499999984,385.5574551581286,301.54751991071356,24.949625000000005,-21.0956875,0.5625,0.5625,-0.41442437499999984
-0.38395304687499987,390.896003146436,305.7264621685872,25.295078125000003,-20.7199609375,0.5703125,0.5703125,-0.38395304687499987
-0.3534817187499999,396.2345511347433,309.90540442646085,25.640531250000002,-20.344234375000003,0.578125,0.578125,-0.3534817187499999
-0.3230103906249999,401.57309912305067,314.08434668433443,25.985984375000005,-19.9685078125,0.5859375,0.5859375,-0.3230103906249999
-0.29253906249999995,406.911647111358,318.2632889422081,26.331437500000003,-19.59278125,0.59375,0.59375,-0.29253906249999995
