avg,fft1,fft2,max,min,normalized_fft1
-2.60074216796875,2.5166369970768354,1.7084129082810788,0.16336328125,-48.054068359375,0.001953125
-2.5931243359374996,3.851273994153671,2.753148472749485,0.24972656250000003,-47.96013671875,0.00390625
-2.5855065039062497,5.185910991230507,3.797884037217891,0.33608984375,-47.866205078125006,0.005859375
-2.577888671875,6.520547988307342,4.842619601686296,0.42245312500000004,-47.772273437500004,0.0078125
-2.57027083984375,7.855184985384177,5.887355166154702,0.50881640625,-47.678341796875,0.009765625
-2.5626530078124996,9.189821982461014,6.932090730623109,0.5951796874999999,-47.58441015625,0.01171875
-2.5550351757812497,10.52445897953785,7.976826295091515,0.68154296875,-47.490478515625,0.013671875
-2.54741734375,11.859095976614684,9.02156185955992,0.76790625,-47.396546875000006,0.015625
-2.53979951171875,13.19373297369152,10.066297424028326,0.85426953125,-47.302615234375004,0.017578125
-2.5321816796874996,14.528369970768354,11.111032988496731,0.9406328125000001,-47.20868359375,0.01953125
-2.5245638476562497,15.863006967845191,12.155768552965139,1.02699609375,-47.114751953125,0.021484375
-2.516946015625,17.197643964922026,13.200504117433544,1.113359375,-47.02082031250001,0.0234375
-2.50932818359375,18.53228096199886,14.24523968190195,1.19972265625,-46.926888671875005,0.025390625
-2.5017103515624997,19.866917959075696,15.289975246370357,1.2860859375,-46.832957031250004,0.02734375
-2.4940925195312498,21.20155495615253,16.334710810838764,1.3724492187500001,-46.739025390625,0.029296875
-2.4864746875,22.536191953229366,17.379446375307168,1.4588125,-46.64509375,0.03125
-2.4788568554687496,23.8708289503062,18.424181939775576,1.54517578125,-46.55116210937501,0.033203125
-2.4712390234374997,25.205465947383036,19.46891750424398,1.6315390625000001,-46.457230468750005,0.03515625
-2.46362119140625,26.54010294445987,20.513653068712387,1.71790234375,-46.363298828125004,0.037109375
-2.456003359375,27.874739941536706,21.55838863318079,1.8042656250000002,-46.2693671875,0.0390625
-2.4483855273437496,29.209376938613545,22.603124197649198,1.8906289062500001,-46.175435546875,0.041015625
-2.4407676953124997,30.54401393569038,23.647859762117605,1.9769921875,-46.081503906250006,0.04296875
-2.43314986328125,31.878650932767215,24.69259532658601,2.06335546875,-45.987572265625005,0.044921875
-2.42553203125,33.21328792984406,25.737330891054416,2.14971875,-45.893640625,0.046875
-2.4179141992187496,34.54792492692089,26.782066455522823,2.23608203125,-45.799708984375,0.048828125
-2.4102963671874997,35.88256192399773,27.826802019991227,2.3224453125,-45.70577734375,0.05078125
-2.40267853515625,37.21719892107456,28.871537584459634,2.4088085937500003,-45.611845703125006,0.052734375
-2.395060703125,38.5518359181514,29.916273148928042,2.495171875,-45.517914062500004,0.0546875
-2.3874428710937496,39.88647291522823,30.961008713396446,2.58153515625,-45.423982421875,0.056640625
-2.3798250390624998,41.22110991230507,32.005744277864856,2.6678984375000003,-45.33005078125,0.05859375
-2.37220720703125,42.5557469093819,33.05047984233326,2.75426171875,-45.236119140625,0.060546875
-2.364589375,43.89038390645874,34.095215406801664,2.840625,-45.142187500000006,0.0625
-2.3569715429687497,45.22502090353557,35.13995097127007,2.9269882812500003,-45.048255859375004,0.064453125
-2.3493537109375,46.55965790061241,36.18468653573848,3.0133515625,-44.95432421875,0.06640625
-2.34173587890625,47.89429489768924,37.22942210020688,3.09971484375,-44.860392578125,0.068359375
-2.334118046875,49.22893189476608,38.274157664675286,3.1860781250000003,-44.7664609375,0.0703125
-2.3265002148437497,50.56356889184291,39.3188932291437,3.27244140625,-44.672529296875005,0.072265625
-2.3188823828125,51.89820588891975,40.3636287936121,3.3588046875,-44.578597656250004,0.07421875
-2.31126455078125,53.23284288599658,41.408364358080505,3.4451679687500003,-44.484666015625,0.076171875
-2.3036467187499996,54.56747988307342,42.45309992254891,3.5315312500000005,-44.390734375,0.078125
-2.2960288867187497,55.90211688015026,43.49783548701732,3.61789453125,-44.29680273437501,0.080078125
-2.2884110546875,57.236753877227095,44.54257105148572,3.7042578125000003,-44.202871093750005,0.08203125
-2.28079322265625,58.57139087430393,45.58730661595413,3.7906210937500004,-44.108939453125004,0.083984375
-2.2731753906249996,59.906027871380765,46.63204218042254,3.876984375,-44.0150078125,0.0859375
-2.2655575585937497,61.2406648684576,47.67677774489094,3.9633476562500003,-43.921076171875,0.087890625
-2.2579397265625,62.575301865534435,48.721513309359345,4.0497109375,-43.82714453125,0.08984375
-2.25032189453125,63.90993886261127,49.766248873827756,4.13607421875,-43.733212890625005,0.091796875
-2.2427040624999997,65.24457585968811,50.81098443829616,4.2224375,-43.63928125,0.09375
-2.2350862304687498,66.57921285676494,51.85572000276456,4.30880078125,-43.545349609375,0.095703125
-2.2274683984375,67.91384985384178,52.900455567232974,4.3951640625,-43.45141796875,0.09765625
-2.21985056640625,69.24848685091861,53.94519113170138,4.481527343750001,-43.357486328125006,0.099609375
-2.2122327343749997,70.58312384799545,54.98992669616978,4.567890625,-43.263554687500005,0.1015625
-2.20461490234375,71.91776084507228,56.03466226063819,4.65425390625,-43.169623046875,0.103515625
-2.1969970703125,73.25239784214912,57.0793978251066,4.740617187500001,-43.07569140625,0.10546875
-2.1893792382812496,74.58703483922595,58.124133389575,4.82698046875,-42.981759765625,0.107421875
-2.1817614062499997,75.92167183630279,59.16886895404341,4.91334375,-42.887828125000006,0.109375
-2.17414357421875,77.25630883337962,60.213604518511815,4.999707031250001,-42.793896484375004,0.111328125
-2.1665257421875,78.59094583045646,61.25834008298022,5.0860703125,-42.69996484375,0.11328125
-2.15890791015625,79.92558282753329,62.30307564744862,5.17243359375,-42.606033203125,0.115234375
-2.1512900781249997,81.26021982461013,63.34781121191703,5.258796875000001,-42.5121015625,0.1171875
-2.14367224609375,82.59485682168696,64.39254677638544,5.34516015625,-42.418169921875005,0.119140625
-2.1360544140625,83.9294938187638,65.43728234085386,5.4315234375,-42.324238281250004,0.12109375
-2.1284365820312496,85.26413081584063,66.48201790532225,5.517886718750001,-42.230306640625,0.123046875
-2.1208187499999998,86.59876781291747,67.52675346979066,5.60425,-42.136375,0.125
-2.11320091796875,87.93340480999431,68.57148903425907,5.69061328125,-42.042443359375,0.126953125
-2.1055830859375,89.26804180707114,69.61622459872747,5.776976562500001,-41.948511718750005,0.12890625
-2.0979652539062497,90.60267880414798,70.66096016319588,5.86333984375,-41.854580078125004,0.130859375
-2.090347421875,91.93731580122481,71.70569572766429,5.949703125,-41.7606484375,0.1328125
-2.08272958984375,93.27195279830165,72.75043129213269,6.036066406250001,-41.666716796875,0.134765625
-2.0751117578124996,94.60658979537848,73.7951668566011,6.1224296875,-41.572785156250006,0.13671875
-2.0674939257812497,95.94122679245532,74.83990242106951,6.20879296875,-41.478853515625005,0.138671875
-2.05987609375,97.27586378953215,75.8846379855379,6.295156250000001,-41.384921875,0.140625
-2.05225826171875,98.610500786609,76.92937355000632,6.38151953125,-41.290990234375,0.142578125
-2.0446404296875,99.94513778368582,77.97410911447473,6.4678828125,-41.19705859375,0.14453125
-2.0370225976562497,101.27977478076266,79.01884467894313,6.554246093750001,-41.103126953125,0.146484375
-2.029404765625,102.61441177783949,80.06358024341154,6.640609375,-41.009195312500005,0.1484375
-2.02178693359375,103.94904877491633,81.10831580787995,6.72697265625,-40.915263671875,0.150390625
-2.0141691015624996,105.28368577199316,82.15305137234834,6.813335937500001,-40.82133203125,0.15234375
-2.0065512695312497,106.61832276907,83.19778693681675,6.89969921875,-40.727400390625,0.154296875
-1.9989334374999999,107.95295976614683,84.24252250128515,6.986062500000001,-40.633468750000006,0.15625
-1.99131560546875,109.28759676322368,85.28725806575356,7.072425781250001,-40.539537109375004,0.158203125
-1.9836977734374999,110.62223376030052,86.33199363022197,7.1587890625,-40.44560546875,0.16015625
-1.9760799414062498,111.95687075737735,87.37672919469037,7.245152343750001,-40.351673828125,0.162109375
-1.9684621093749999,113.29150775445419,88.42146475915878,7.331515625000001,-40.2577421875,0.1640625
-1.9608442773437498,114.62614475153102,89.46620032362719,7.41787890625,-40.163810546875006,0.166015625
-1.9532264453124997,115.96078174860786,90.51093588809559,7.504242187500001,-40.069878906250004,0.16796875
-1.9456086132812498,117.29541874568469,91.555671452564,7.590605468750001,-39.975947265625,0.169921875
-1.93799078125,118.63005574276153,92.60040701703241,7.67696875,-39.882015625,0.171875
-1.9303729492187498,119.96469273983836,93.6451425815008,7.763332031250001,-39.78808398437501,0.173828125
-1.9227551171874997,121.2993297369152,94.68987814596922,7.849695312500001,-39.694152343750005,0.17578125
-1.9151372851562498,122.63396673399203,95.73461371043763,7.93605859375,-39.600220703125004,0.177734375
